user_id,day_0,day_1,day_2,day_3,day_4,day_5,day_6
41867,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
210436,no_browse,directly_purchase,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
98371,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
403161,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
295147,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
106977,no_browse,browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
226066,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
309854,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
148735,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
365415,no_browse,browse,no_browse,no_browse,directly_add_to_consider,directly_add_to_consider,browse_to_purchase
411030,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
227961,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
274520,no_browse,directly_add_to_consider,directly_add_to_consider,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_purchase
22926,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
268493,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
249722,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,directly_purchase
392350,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
238748,no_browse,browse,no_browse,browse,browse,browse,browse_to_purchase
14029,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
42282,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,browse_to_purchase
400251,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
48904,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,browse_to_purchase
351650,no_browse,browse,no_browse,no_browse,browse_to_purchase,no_browse,browse_to_purchase
294609,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
177914,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
232458,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
413248,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
142617,no_browse,browse_to_add_to_consider,browse,browse_to_add_to_consider,no_browse,no_browse,browse_to_purchase
112759,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
20257,no_browse,browse_to_add_to_consider,no_browse,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
175188,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
308806,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
5367,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
74722,no_browse,browse_to_purchase,no_browse,browse,no_browse,no_browse,browse_to_purchase
176294,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
240122,no_browse,browse,no_browse,browse,no_browse,directly_add_to_consider,browse_to_purchase
352904,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,browse,directly_purchase
410013,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,browse,browse_to_purchase
200482,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,directly_purchase
59725,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
265400,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
261185,no_browse,directly_add_to_consider,directly_add_to_consider,no_browse,no_browse,no_browse,directly_purchase
336054,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
312517,no_browse,browse,no_browse,browse_to_purchase,no_browse,no_browse,browse_to_purchase
34105,no_browse,browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_purchase
370624,no_browse,browse_to_purchase,no_browse,browse,no_browse,browse_to_purchase,browse_to_purchase
410714,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
288539,no_browse,directly_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
246286,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
258722,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_add_to_consider,no_browse,browse_to_purchase
298771,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
354867,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,directly_add_to_consider,directly_purchase
37253,no_browse,browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
81863,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
214731,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
30199,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
88760,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
157306,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
102801,no_browse,browse_to_add_to_consider,no_browse,browse,no_browse,no_browse,browse_to_purchase
374872,no_browse,directly_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
165043,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
209709,no_browse,browse,no_browse,no_browse,directly_purchase,browse_to_add_to_consider,browse_to_purchase
49208,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
12978,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
303366,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
160423,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
104887,no_browse,browse_to_purchase,browse,no_browse,no_browse,no_browse,browse_to_purchase
385136,no_browse,browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_purchase
281359,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
71925,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
385787,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
57351,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
281760,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
374480,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
145969,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,directly_purchase,browse_to_purchase
61277,no_browse,browse_to_add_to_consider,no_browse,browse,no_browse,no_browse,browse_to_purchase
423750,no_browse,browse_to_add_to_consider,no_browse,browse,no_browse,no_browse,browse_to_purchase
271620,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
295698,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
104302,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
321121,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
314219,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
291214,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
17875,no_browse,browse_to_add_to_consider,no_browse,no_browse,directly_add_to_consider,browse,browse_to_purchase
17261,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
186932,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
225036,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
363534,no_browse,browse,no_browse,browse,browse,no_browse,browse_to_purchase
314856,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
353188,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
386561,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
118630,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,no_browse,browse_to_purchase
191946,no_browse,browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,no_browse,browse_to_purchase
209810,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse,no_browse,browse_to_purchase
41670,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
66942,no_browse,browse,no_browse,browse,no_browse,browse_to_add_to_consider,browse_to_purchase
258147,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
190,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
221234,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,browse,no_browse,browse_to_add_to_consider,browse_to_purchase
264020,no_browse,directly_add_to_consider,directly_add_to_consider,no_browse,browse,no_browse,browse_to_purchase
41418,no_browse,browse_to_purchase,no_browse,browse,directly_purchase,no_browse,browse_to_purchase
35253,no_browse,browse,browse,browse,no_browse,no_browse,browse_to_purchase
24474,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
338452,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
260221,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
243705,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
209495,no_browse,browse,no_browse,browse_to_purchase,no_browse,no_browse,browse_to_purchase
352662,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
98128,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
116271,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
188783,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_purchase
342242,no_browse,browse,browse,browse,no_browse,no_browse,browse_to_purchase
22228,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
401227,no_browse,browse,browse_to_add_to_consider,browse,no_browse,browse,browse_to_purchase
6348,no_browse,browse_to_purchase,no_browse,directly_add_to_consider,no_browse,no_browse,browse_to_purchase
417918,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
344635,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
60144,no_browse,browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
422550,no_browse,browse,no_browse,no_browse,browse_to_purchase,no_browse,browse_to_purchase
66338,no_browse,browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
63915,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_purchase
217507,no_browse,browse_to_purchase,no_browse,browse,browse_to_purchase,browse_to_add_to_consider,browse_to_purchase
345523,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
114045,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
38055,no_browse,browse_to_add_to_consider,no_browse,browse_to_purchase,no_browse,no_browse,browse_to_purchase
235645,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
289647,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
340383,no_browse,browse_to_add_to_consider,no_browse,no_browse,browse,browse,directly_purchase
259085,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
173229,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
19017,no_browse,directly_purchase,directly_add_to_consider,directly_add_to_consider,no_browse,browse_to_purchase,directly_purchase
38858,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
402473,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
390717,no_browse,browse,no_browse,no_browse,directly_add_to_consider,directly_add_to_consider,browse_to_purchase
205732,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,no_browse,browse_to_purchase
252112,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
30737,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_add_to_consider,no_browse,browse_to_purchase
5796,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
380117,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
198181,no_browse,browse,no_browse,browse,no_browse,browse,browse_to_purchase
252874,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
97810,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
15701,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
148635,no_browse,directly_add_to_consider,no_browse,no_browse,directly_add_to_consider,no_browse,browse_to_purchase
240657,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
156683,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
77395,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
398669,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
193568,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse,browse_to_purchase
33198,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
169986,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
50052,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
365701,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
231547,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
398194,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
80885,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
368849,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
19139,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
41813,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,browse,browse_to_purchase
253393,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,browse_to_purchase
296742,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
107450,no_browse,browse_to_purchase,browse,no_browse,browse,no_browse,browse_to_purchase
58829,no_browse,directly_add_to_consider,directly_add_to_consider,no_browse,no_browse,no_browse,browse_to_purchase
343989,no_browse,browse_to_add_to_consider,directly_add_to_consider,no_browse,no_browse,browse_to_add_to_consider,directly_purchase
368924,no_browse,browse,browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
419116,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_add_to_consider,directly_purchase
38049,no_browse,browse,no_browse,no_browse,browse_to_add_to_consider,browse,browse_to_purchase
161693,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
231060,no_browse,browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
303052,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
258635,no_browse,browse_to_purchase,no_browse,browse,no_browse,no_browse,browse_to_purchase
371855,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
231459,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
408947,no_browse,directly_purchase,no_browse,no_browse,browse,no_browse,browse_to_purchase
240159,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
52595,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
196916,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
411551,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
179281,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
43248,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
156333,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
72788,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
203177,no_browse,browse_to_add_to_consider,browse,browse_to_purchase,no_browse,no_browse,browse_to_purchase
156894,no_browse,directly_add_to_consider,directly_add_to_consider,directly_add_to_consider,directly_add_to_consider,no_browse,directly_purchase
105225,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
404459,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
145927,no_browse,browse,browse,browse,no_browse,no_browse,browse_to_purchase
319323,no_browse,browse_to_add_to_consider,no_browse,browse,browse,no_browse,browse_to_purchase
48900,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
359856,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
395914,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
192024,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
231536,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
279617,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
21386,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
116002,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
100269,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
131319,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
147177,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
379091,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
406129,no_browse,directly_add_to_consider,no_browse,browse_to_add_to_consider,directly_add_to_consider,browse_to_add_to_consider,browse_to_purchase
315703,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
146694,no_browse,browse_to_purchase,browse,no_browse,no_browse,no_browse,browse_to_purchase
368265,no_browse,browse_to_purchase,browse,no_browse,browse,browse,browse_to_purchase
291070,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
300465,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,browse_to_purchase
222630,no_browse,browse,no_browse,browse,browse_to_purchase,no_browse,browse_to_purchase
266415,no_browse,browse_to_purchase,no_browse,no_browse,browse_to_add_to_consider,no_browse,browse_to_purchase
247329,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
54979,no_browse,browse_to_purchase,browse,no_browse,no_browse,browse,browse_to_purchase
197279,no_browse,directly_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
228944,no_browse,browse_to_purchase,no_browse,no_browse,browse,no_browse,browse_to_purchase
242244,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,no_browse,no_browse,browse_to_purchase,browse_to_purchase
303370,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
38062,no_browse,browse,browse,no_browse,browse,no_browse,browse_to_purchase
373088,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
66804,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
386887,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
283566,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
134355,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
146278,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
213489,no_browse,browse_to_add_to_consider,browse,browse_to_add_to_consider,no_browse,no_browse,browse_to_purchase
333874,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
72912,no_browse,browse_to_purchase,browse,no_browse,no_browse,no_browse,browse_to_purchase
305264,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
107932,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
101263,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
107012,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
107349,no_browse,browse,no_browse,browse,browse,no_browse,browse_to_purchase
392782,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
422039,no_browse,browse_to_purchase,browse,no_browse,no_browse,directly_add_to_consider,directly_purchase
356149,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
346516,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,no_browse,browse_to_purchase
50774,no_browse,browse,no_browse,no_browse,browse_to_add_to_consider,browse,browse_to_purchase
155122,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
237740,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
118775,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
5750,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
250168,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
337465,no_browse,browse_to_add_to_consider,no_browse,browse,no_browse,no_browse,browse_to_purchase
378142,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
93807,no_browse,browse,browse,browse,no_browse,no_browse,browse_to_purchase
397442,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
393943,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
296888,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
354813,no_browse,browse,no_browse,browse,no_browse,browse,directly_purchase
341269,no_browse,browse,no_browse,browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
336128,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,no_browse,browse_to_purchase
423458,no_browse,browse_to_add_to_consider,no_browse,no_browse,browse,browse_to_add_to_consider,browse_to_purchase
337188,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
258469,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
220387,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
274135,no_browse,browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_purchase
364429,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,browse_to_purchase
34264,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_purchase
2209,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
253717,no_browse,directly_add_to_consider,directly_add_to_consider,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_purchase
121262,no_browse,browse_to_purchase,no_browse,browse_to_purchase,no_browse,no_browse,browse_to_purchase
198394,no_browse,browse_to_purchase,directly_purchase,no_browse,no_browse,directly_purchase,browse_to_purchase
393534,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
106541,no_browse,browse,browse_to_purchase,no_browse,no_browse,no_browse,browse_to_purchase
126502,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,no_browse,directly_purchase
267713,no_browse,browse_to_add_to_consider,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse_to_purchase
224155,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
160779,no_browse,directly_add_to_consider,browse,browse,no_browse,browse,browse_to_purchase
142904,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
187323,no_browse,browse,no_browse,no_browse,browse_to_add_to_consider,no_browse,browse_to_purchase
51907,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
234860,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
364481,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
239717,no_browse,browse_to_add_to_consider,no_browse,browse,browse_to_add_to_consider,browse_to_add_to_consider,browse_to_purchase
170755,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
285028,no_browse,browse,no_browse,browse_to_add_to_consider,no_browse,browse_to_add_to_consider,browse_to_purchase
401486,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
369782,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
411332,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
270336,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
181741,no_browse,browse,no_browse,no_browse,browse,browse_to_add_to_consider,directly_purchase
83725,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
92164,no_browse,browse,no_browse,no_browse,no_browse,no_browse,directly_purchase
275164,no_browse,browse,no_browse,browse,no_browse,no_browse,browse_to_purchase
219381,no_browse,browse,no_browse,no_browse,browse,no_browse,browse_to_purchase
53564,no_browse,directly_add_to_consider,directly_add_to_consider,no_browse,directly_add_to_consider,browse_to_add_to_consider,browse_to_purchase
352770,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
12166,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
14767,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
112340,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
346829,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
141729,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
231186,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
302664,no_browse,browse,browse,no_browse,no_browse,no_browse,browse_to_purchase
206559,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
345013,no_browse,browse,no_browse,no_browse,browse,browse,browse_to_purchase
388121,no_browse,directly_purchase,no_browse,directly_add_to_consider,no_browse,browse,directly_purchase
238841,no_browse,browse,no_browse,no_browse,no_browse,browse_to_add_to_consider,browse_to_purchase
164267,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,browse,browse_to_purchase
148567,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
65607,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
419246,no_browse,browse_to_add_to_consider,browse,no_browse,no_browse,no_browse,directly_purchase
190056,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,directly_purchase,browse_to_purchase
40135,no_browse,browse,browse,no_browse,browse,browse,browse_to_purchase
30083,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
106067,no_browse,browse,no_browse,no_browse,no_browse,browse_to_purchase,browse_to_purchase
303993,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
254630,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
49459,no_browse,browse,no_browse,no_browse,no_browse,browse,browse_to_purchase
230193,no_browse,browse_to_add_to_consider,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
156454,no_browse,directly_add_to_consider,directly_add_to_consider,no_browse,browse,no_browse,browse_to_purchase
44371,no_browse,browse_to_add_to_consider,no_browse,no_browse,directly_add_to_consider,no_browse,browse_to_purchase
344808,no_browse,directly_purchase,no_browse,no_browse,directly_add_to_consider,no_browse,directly_purchase
174203,no_browse,directly_add_to_consider,no_browse,no_browse,directly_add_to_consider,no_browse,directly_purchase
132467,no_browse,browse,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
171910,no_browse,browse,no_browse,no_browse,directly_add_to_consider,browse_to_add_to_consider,directly_purchase
313045,no_browse,directly_add_to_consider,no_browse,no_browse,no_browse,browse,browse_to_purchase
79521,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,browse_to_purchase
110747,no_browse,browse,browse_to_add_to_consider,browse,no_browse,no_browse,browse_to_purchase
24515,no_browse,browse_to_purchase,no_browse,no_browse,no_browse,no_browse,directly_purchase
36434,no_browse,browse,browse,no_browse,no_browse,browse,browse_to_purchase
